,file_name,text
96,2018-72450-18.pdf,"['Резервуары стальные горизонтальные цилиндрические РГС-4, РГС-10, РГС-15, РГС-25', 'РГС-25', 'Метрологические и технические характеристики', 'Таблица', 'Номинальная вместимость, м3', 'м3', 'Пределы допускаемой относительной резервуара,', 'погрешности вместимости резервуара, %', '±0,25', 'Адрес: 115093, г. Москва, ул. Щипок, д. 18 Телефон: +7 (499) 517-76-56, факс: +7 (499) 517-76-55', 'Телефон: E-mail:', 'Общество с ограниченной (ООО ИК «СИБИНТЕК»)', 'ограниченной', '(ООО ИК «СИБИНТЕК») Адрес: 117152, г. Москва, Загородное', 'Адрес: 117152, г. Москва, Загородное Телефон: +7 (495) 755-52-73, факс:', '']"
97,2018-72443-18.pdf,"['Резервуар стальной вертикальный цилиндрический РВС-12', 'Метрологические и технические характеристики', 'Номинальная вместимость, м3', 'м3', 'Пределы допускаемой относительной погрешности вместимости резервуара', 'погрешности вместимости резервуара (объемный метод), %', '(объемный метод), %', '±0,2', 'ИНН 2462023415 Адрес: 660013, Красноярский край, г. Красноярск, ул. Кишинёвская,', 'Заявитель', '', 'Заявитель Общество с ограниченной ответственностью', 'Общество с ограниченной ответственностью ИНН 7705843041', 'ИНН 7705843041 Адрес: 115093, г.', '']"
98,2018-72373-18.pdf,"['Тестеры батарей АКИП-6302, АКИП-6302/1', 'вспомогательных функций. ПО реализовано без выделения метрологически', 'Верхние', 'пределы', 'измерения', 'сопротивления Rпр,', 'Rпр,', 'Rпр, мОм', 'Пределы допускаемой', 'основной абсолютной погрешности(1),', 'погрешности(1), Ом', '±(0,004⋅Rизм+0,001⋅Rпр)', 'измерения сопротивления Rпр, мОм 300', 'Rпр – значение (1)', 'верхнего предела', '(1) нормируется', 'Slow (медленная). (2)', '(2)', '(2) нормируется св. +28', 'св. +28 до +40 °С', '', 'Таблица 3 – Основные', '', 'Масса, не более, кг сети,', '', '', 'Таблица 5', 'Наименование', 'Нагрузка', 'Нагрузка', 'Нагрузка Кабель питания', 'Кабель питания USB', 'Кабель USB', '', 'технические условия. ГОСТ Р 8.764-2011. Государственная поверочная', 'Юридический Тел.', 'Юридический адрес: +7(495) 777-55-91,', 'E-mail:', 'Аттестат', 'целях', 'целях утверждения', '', '', '', '']"
99,2018-72280-18.pdf,"['Система автоматизированная информационно-измерительная коммерческого (АИИС КУЭ) «МИЛЛГРИН ЛИМИТЕД»', 'учета электроэнергии (АИИС КУЭ) КОО «МИЛЛГРИН ЛИМИТЕД»', 'указанных устройств, отражаются в журнале событий сервера.', 'Программное обеспечение', 'Таблица 2 - Состав измерительных каналов АИИС КУЭ и их основные метрологические характеристики', 'Измерительные компоненты', 'Основ-', 'ная', 'погреш- ность, %', 'ность, %', '±0,8', '7 кВ Спасатель, ввод 0,4 кВ Т-1 Кл. т. 0,5 600/5 - СЭТ-4ТМ.03М.09 Кл. т. 0,5S/1,0', 'ввод 0,4 кВ Т-1 600/5 Кл. Пределы допускаемой погрешности СОЕВ АИИС КУЭ, с', '', '', '0,95.', '0,95. воздуха', 'порядке. Акт', 'Наименование характеристики Значение Количество измерительных каналов 7', 'Количество измерительных каналов 7 Нормальные условия:', '', '', '', '', '', '– пропадания напряжения; – коррекции времени в счетчике с фиксацией даты и времени до и после коррекции', '– коррекции времени в счетчике с фиксацией даты и времени до и после часов счетчика;', '', '', '', '', '', 'многофункциональный СЭТ-4ТM.03M.09 36697-17 1 Устройство синхронизации', 'Устройство синхронизации времени УСВ-3 64242-16', '', '', '', '', '', 'ГОСТ 22261-94 Средства измерений электрических и магнитных величин. Общие технические условия', 'технические условия ГОСТ 34.601-90 Информационная технология. Комплекс стандартов', '', '', '', '', '']"
100,2018-72242-18.pdf,"['Система оптическая измерительная M304 TECHNO', '', 'Наименование характеристики Диапазон измерений диаметров, мм', 'Диапазон измерений диаметров, мм длин,', 'Диапазон измерений длин, мм', 'Пределы допускаемой абсолютной погрешности диаметров,', 'измерений диаметров, мкм', '±(1,5+D/200),', 'Пределы допускаемой абсолютной погрешности длин,', 'измерений длин, мкм', '±(4+L/200),', 'Основные средства поверки: Меры для поверки систем оптических измерительных', 'Основные средства поверки: Меры для поверки систем оптических', 'Меры для поверки систем 56956-14). Мера диаметром от 2', '56956-14). Мера диаметром от 2 до 16 мм и длинной и длинной 206 мм. Мера длиной 270 мм с чередующимися', 'и длинной 206 мм. Мера длиной Допускается применение', 'Мера диаметром от диаметрами 25 и 14 мм.', 'Допускается применение аналогичных средств метрологических характеристик поверяемых СИ с', 'метрологических характеристик Знак поверки наносится', 'обеспечивающих точностью.']"
101,2018-72229-18.pdf,"['Система автоматизированная информационно-измерительная коммерческого (АИИС КУЭ) «ЭнергоРесурс» (ГТП «Юбилейная»)', 'учета электроэнергии (АИИС КУЭ) ООО «ЭнергоРесурс» (ГТП «Юбилейная»)', 'преобразуются в цифровой сигнал. По мгновенным значениям силы электрического тока и напряжения в микропроцессоре счетчика вычисляются соответствующие мгновенные значения активной,', 'в микропроцессоре счетчика вычисляются соответствующие мгновенные значения активной, реактивной и полной мощности без учета коэффициентов трансформации. Электрическая энергия,', 'ИИК ТТ ТН Счетчик ИВКЭ ИВК энергии НАМИ-110', 'ТФМ-110 НАМИ-110 УХЛ1', 'применения δ, % Номер ИИК cosφ I1(2)≤ I изм< I I5 %≤ I изм< I I %≤ I изм< I I100 %≤ I изм≤ I', 'I1(2)≤ I изм< I 5 % I5 %≤ I изм< I 20 % I 20 %≤ I изм< I 100 % I100 %≤ I изм≤ I 120 1,0 ±1,3 ±1,0 ±0,9 ±0,9', 'Пределы допускаемой относительной погрешности ИИК при изме-', 'рении активной электрической энергии в рабочих условиях δ, %', 'электрической энергии применения δ, %', '±1,3 ±1,4', 'параметры сети: напряжение, % от Uном от 90 до 110', 'напряжение, % от Uном ток, % от Iном, для ИИК №№ 1, 2 от 90 до 110 от 1 до 120', '1 2 применения:', '', '', '2 6', 'Таблица 5 - Комплектность средства измерений Наименование Обозначение Количество', 'Наименование Обозначение Количество Трансформатор тока ТФМ-110 6 шт.', 'средства измерений приведена в таблице 5.', '', 'Обозначение', '', 'ГОСТ Р 8.596-2002 ГСИ. Метрологическое обеспечение измерительных систем. Основные положения', 'Основные положения ГОСТ 22261-94 Средства измерений электрических и магнитных величин. Общие', 'информационно-измерительной коммерческого учета электроэнергии (АИИС КУЭ) (ГТП «Юбилейная»)', '«Юбилейная») ГСИ. Метрологическое обеспечение измерительных систем.', 'Метрологическое обеспечение', 'Средства измерений']"
102,2018-72200-18.pdf,"['Машины для испытаний материалов универсальные Tiratest', '', 'Пределы допускаемой относительной погрешности', 'относительной погрешности из- мерений силы, %', 'мерений силы, %', '±1', 'Значение Наименование характеристики Tiratest 2200', '− в диапазоне от 0,5 до − в диапазоне свыше 5', '− в диапазоне свыше 5 мм/мин до включ.', 'включ.', '- ±10', '− напряжение переменного тока, В тока,', '', '', '', '', 'обеспечения для испытания', 'E-mail: uniikm@yandex.ru', '', '', '', 'Адрес: 620000, г. Екатеринбург, ул. Красноармейская, 4 Телефон: +7(343) 350-26-18', '', '', '', '']"
103,2021-72207-18-2.pdf,"['Сигнализаторы метана СМС-15, совмещенные с головными светильниками', '', '', 'Диапазон измерений объемной доли метана, %', 'Пределы допускаемой основной абсолютной погрешности измерений объемной доли метана, %', 'объемной доли метана, % ±0,20', '- от изменения относительной влажности окружающей среды до 100 % при температуре +35 °С на каждые 10 % 1,0', 'радиооповещения - СМС-15 MRS с модулем OCIM-00-YY', 'Условия эксплуатации: - диапазон температур окружающей среды, °С', '- диапазон температур окружающей среды, °С - относительная влажность при температуре +35 °С, %, не более от -10 до 100', 'Знак утверждения типа', 'ГОСТ 31610.11-2014 (IEC 60079-11:2011) Оборудование с видом взрывозащиты искробезопасная', 'Головные светильники для применения в шахтах, опасных по рудничному требования и методы испытаний, относящиеся к риску взрыва', 'требования и методы испытаний, относящиеся к риску взрыва ГОСТ Р 52350.29.1-2010 (МЭК 60079-29-1:2007) Взрывоопасные среды. Часть', 'ИНН 5506052891 Адрес: 644042, г. Омск, пр. Карла Маркса, д. 18, лит. С1, оф. 300', '', '', '']"
104,2018-72148-18.pdf,"['Дефектоскопы ультразвуковые NOVOTEST УД3701', '', 'Диапазон измерений глубины и координат залегания дефектов по стали, мм', 'дефектов по стали, мм Диапазон измерений толщины', 'Пределы допускаемой абсолютной погрешности измерений глубины залегания дефекта и толщины,', 'измерений глубины залегания дефекта и толщины, мм', '±(0,5+0,01·Нх), – измеряемая глубина', 'где Нх – измеряемая глубина залегания дефекта или толщина,', 'залегания дефекта или толщина, мм', 'измерений амплитуд сигналов на входе приёмника, на каждые 10 дБ, не более, дБ', '- контрольный образец СО-2 из комплекта вспомогательных устройств КОУ-2 (рег. № 6612-99);', 'вспомогательных устройств - микроскоп', 'Допускается применение аналогичных средств метрологических характеристик поверяемых СИ с', 'метрологических характеристик поверяемых СИ с требуемой Знак поверки наносится на свидетельство о поверке.', 'точностью.', '', '', 'Технические условия', '', '', '', '', '', '', '']"
105,2018-71873-18.pdf,"['Аппаратно-программные комплексы оценки характеристик комплексированной навигационной аппаратуры', 'навигационной аппаратуры', '- ГНСС QZSS в частотных диапазонах L1 (C/A и L1C), L2 (L2C и LEX) и L5 (I,Q); Примечание - В соответствии с Quasi-Zenith Satellite System Navigation Service Interface', 'Примечание - В соответствии Specification for QZSS (IS-QZSS)', '', '', '', '', 'Таблица 2 - Метрологические характеристики Наименование характеристики Значение', 'Наименование Номинальные значения выходных', 'Номинальные значения выходных частот, МГц: ГНСС ГЛОНАСС (L1) с частотным разделением', 'Пределы допускаемой абсолютной погрешности установки уровня мощности выходных сигналов, дБ', 'уровня мощности выходных сигналов, дБ Доверительная граница абсолютной инструментальной', '±0,28', 'шкалы времени ИС-КНАП (выход шкалы времени ИС-КНАП «1 с») с меткой времени, передаваемой в навигационном сигнале, нс 2', 'с меткой времени, передаваемой Доверительная граница абсолютной', 'Доверительная граница абсолютной погрешности', 'среды, °С относительная влажность при температуре 25 °C, %, не более', '', '98', 'фонде. Допускается применение аналогичных средств поверки, обеспечивающих определение', 'Допускается применение метрологических характеристик', 'метрологических характеристик АПК-КНАП с требуемой Знак поверки наносится на свидетельство', 'Web-сайт: www.navis.ru E-mail: navis@navis.ru', 'E-mail: navis@navis.ru', '']"
106,2018-71795-18.pdf,"['Система автоматизированная информационно-измерительная коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ Сорочинская', 'электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ Сорочинская', 'результатах измерений приращений потребленной электрической энергии автоматически формируется в архивы и сохраняется на глубину не менее 3,5 лет по каждому параметру.', 'формируется в архивы и сохраняется на глубину не менее 3,5 лет по каждому Один раз в сутки оператор ИВК АИИС КУЭ ЕНЭС', 'Состав первого и второго уровней АИИС КУЭ № Счетчик', '№ ИК Наименование ИК Трансформатор Трансформатор электрической', 'Границы интервала допускаемой относительной погрешности ИК при измерении активной электрической энергии в', 'ИК при измерении активной электрической энергии в (δ), %,', 'нормальных условиях эксплуатации АИИС КУЭ (δ), %, вероятности, 0,95', 'при доверительной вероятности, равной 0,95 δ1(2)%, %, %,', 'δ1(2)%, ≤ I изм<', 'I1(2)% ≤ I изм< I 5 % 3', '±1,0', 'условиях эксплуатации АИИС КУЭ (δ), %, при доверительной вероятности, равной 0,95 Номер ИК cosφ', 'вероятности, равной δ1(2)%, δ5 %, Номер ИК cosφ', '±1,9 ±1,4 ±1,1 ±1,1 Границы интервала допускаемой относительной погрешности', 'Границы интервала допускаемой относительной погрешности ИК при измерении реактивной электрической энергии в', 'ИК при измерении реактивной электрической энергии в рабочих условиях эксплуатации АИИС КУЭ (δ), %, при', 'рабочих условиях эксплуатации АИИС КУЭ (δ), %, доверительной вероятности, равной 0,95', 'δ1(2)%,', 'δ1(2)%, I1(2)% ≤ I изм< I 5 %', '±2,7', '1 2 Нормальные условия:', 'Нормальные условия: параметры сети:', 'менее 0,5 от 49,6 до 50,4', 'от 49,6 до 50,4 окружающей среды, °C:', 'окружающей среды, °C: от -40 до +50', 'от -40 до от +10 до', '', 'происхождения,', 'менее', '− промежуточных клеммников вторичных цепей напряжения; − коробки;', '− испытательной коробки; − УСПД.', 'паспорта-формуляра АИИС КУЭ типографским способом.', 'паспорта-формуляра АИИС КУЭ типографским способом.', 'измерений', 'входит техническая документация на систему', 'входит', 'измерений.', '', 'свидетельство о поверке.', 'Сведения о методиках (методах) измерений', 'Информационная технология. Комплекс стандартов на Автоматизированные системы. Стадии создания', 'Автоматизированные системы. Стадии создания Метрологическое обеспечение измерительных систем.', 'ГСИ. Метрологическое обеспечение измерительных систем.', '', '', 'акционерное общество', 'Академика']"
107,2016-63902-16.pdf,"['Система измерений количества и параметров природного газа в составе узла «Обустройство Яро-Яхинского', 'коммерческого учета газа «Обустройство Яро-Яхинского нефтегазоконденсатного месторождения»', 'месторождения»', 'Состав и технологическая схема СИКГ обеспечивают выполнение следующих основных функций:', 'основных функций: − измерение и индикацию объемного расхода (объема) газа при рабочих условиях,', '− измерение температуры, абсолютного', 'Объемный расход газа при стандартных условиях, м3/ч газа,', 'Пределы допускаемой относительной погрешности (объема) газа,', 'измерений объемного расхода (объема) газа, приведенного условиям, %', 'к стандартным условиям, %', '±0,8', '− температура окружающей среды в месте установки СИ БИЛ и БКК, °С от плюс 5 до плюс 35', 'БИЛ и БКК, °С от плюс 5 до плюс 35 − температура окружающей среды в месте установки', '− температура СОИ, °С', 'месторождения». Методика поверки», утвержденному 12 февраля 2016 г.', '− калибратор многофункциональный MC5-R-IS: постоянного тока от 0 до 25 мА, пределы допускаемой основной', 'постоянного тока от 0 до 25 мА, пределы допускаемой основной ±(0,02 % показания + 1 мкА); диапазон воспроизведения частотных', '±(0,02 % показания + 1 мкА); формы от 0,0028 Гц до 50 кГц,', 'погрешности сигналов', 'системой измерений количества и параметров природного газа в составе узла коммерческого учета газа «Обустройство Яро-Яхинского нефтегазоконденсатного месторождения на период', 'учета газа «Обустройство Яро-Яхинского нефтегазоконденсатного месторождения на период ОПР» свидетельство об аттестации методики (метода) измерений № 01.00257-2013/219013-15.', 'ОПР» свидетельство', '', '', '', '', '']"
108,2018-71788-18.pdf,"['Трансформаторы тока ТФНД-220-I', 'Наименование характеристики Номинальное напряжение, кВ', 'Заявитель']"
109,2010-15400-07.pdf,"['Датчики весоизмерительные тензорезисторные', 'тензорезисторные 26', '26', 'включает: верхнюю и нижнюю опорные и/или вертикальных смещенний, кабель', 'вертикальных смещенний, маркировку :', 'маркировку 1', 'Наименьший предел из- Dmin,', 'Dmin, т', '', '50v вкл. 50У до 200У вкл.', 'до 200У вкл.', 'погрешности', 'Техническая характеристика Пределы допускаемой погрешности для класса точности 01 по входу при первичной (периодической) поверке или калибровке, в', 'входу при первичной (периодической) поверке или калибровке, в единицах поверочного интервала (v= Дтах/число поверочнох ин-', 'единицах поверочного интервала (v= Дтах/число поверочнох ин- тервалов): до 50v вкл.', '±0,35\t (±0,7^) ±0,7у (±1,4^)', 'ограничители горизонтальных и/или вертикальных заземления', 'заземления Преобразовательные блоки весов:', 'блоки тензодатчиков,', ""Гб/20010'УИ, 1-Z6/ 1 t /Z\t G). - двойное крепление для нагрузок от 5 кг до 200 кг (1- Гб/2001щ/ГКК)."", 'от кг до кг Гб/2001щ/ГКК). измерительтные модули весов в сборе для использования с Z6,', 'измерительтные модули весов в сборе для использования с Z6, вкл. верхнюю и нижнюю опорные пластины, анкеры- и/или смещенний,', '', '', '', 'датчиков весоизмерительных', 'ские требования и методы испытаний» ГОСТ 30129 «Датчики весоизмерительные тензорезисторные.', 'ГОСТ 30129 «Датчики весоизмерительные тензорезисторные. требования» 60 «Метрологические', 'требования» МР МОЗМ 60 «Метрологические правила для весоизмерительных Техническая документация фирмы изготовителя.', '']"
110,2010-43886-10.pdf,"['Весы электронные для взвешивания', 'жидкого металла ВПК-100', 'программным обеспечением. Взвешивание', 'Сила тяжести ковша с жидким', 'Наибольший предел взвешивания (НПВ ) ,т\t 29329\t', 'Пределы допускаемой погрешности при эксплуатации,', 'эксплуатации, кг', 'от 20 т до 100 т\t', '± 300', '', '', '0022В9Е9; 0022В9Е1;', 'тензодатчиками типа «Siwareк ц» 153 1 шт. 1', 'шт.', 'Табло', '', 'Тип весов электронных ВПК-100, заводские номера 6.01, 6.02, 7.01, 7.02,', 'заводские номера 6.01, 6.02, характеристиками, приведенными', '', 'руководителя ГЦИ СИ - директора ФГУ «Липецкий ЦСМ»', 'И.В.', '', '']"
111,2014-40963-14.pdf,"['Система автоматизированная информационно-измерительная коммерческого «Саратовское электри-', 'учета электрической энергии ЗАО «Саратовское предприятие городских электри- сетей» (АИИС СПГЭС) 1, 2', 'ческих сетей» (АИИС КУЭ СПГЭС) с Изменениями № 1, № 2', 'паролей и т.п.). АИИС КУЭ СПГЭС с Изменениями № 1, № 2 включает в себя следующие уровни:', 'АИИС КУЭ СПГЭС с Изменениями № 1, № 2 включает в себя следующие уровни: 1-й уровень - ИИК включают в себя: измерительные трансформаторы тока (ТТ);', '1-й - себя: измерительные трансформаторы напряжения (ТН); счетчики электрической многофункциональные (СЧ).', 'измерений в счетчиках электрической энергии осуществляется микроконтроллером, который реализует алгоритмы в соответствии со специализированной программой, помещенной в его', 'реализует алгоритмы в соответствии со специализированной программой, помещенной в его внутреннюю память. Микроконтроллер по выборкам мгновенных значений напряжений и токов', 'память. производит вычисление средних за период сети значений полной, активной мощности в каждой фазе сети.', 'Идентификационные данные (признаки) Значение Ядро: Энергия +', 'Идентификационное наименование ПО Ядро: Энергия + Запись в БД: Энергия +', 'Идентификационное наименование ПО Запись в БД: Сервер устройств:', 'Границы относительной погрешности при доверительной вероятности 0,95, %', 'при доверительной вероятности 0,95, % условиях эксплуатации в рабочих условиях', '± 1,9 ± 2,6', 'Границы относительной погрешности при доверительной вероятности 0,95, %', 'при доверительной вероятности 0,95, % в нормальных условиях эксплуатации в рабочих условиях эксплуатации Номер Значе-', 'в нормальных условиях эксплуатации в рабочих условиях Номер ИК Значе- ние sin φ 0,02·I1н 0,05·I1н 0,2·I1н 1,0·I1н 0,02·I1н 0,05·I1н', 'переменного тока (50,00 ± 0,15) Гц; синусоидальной кривой напряжения и тока', 'синусоидальной кривой напряжения и тока магнитного поля не более 0,05 мТл.', 'окружающего', 'наносится с помощью принтера на титульные листы (место нанесения - вверху, справа) эксплуатационной документации системы автоматизированной информационно-измерительной', 'эксплуатационной документации системы автоматизированной информационно-измерительной коммерческого учета электрической энергии ЗАО «Саратовское предприятие городских элек-', 'коммерческого учета электрической энергии ЗАО «Саратовское предприятие трических сетей» (АИИС КУЭ СПГЭС) с Изменениями № 1, № 2.', 'ZyXEL U336E+ НЕКМ.426479.001', 'НЕКМ.426479.001 ТУ НЕКМ.426479.031', '', 'осуществляется по документу НЕКМ.421451.118 МП «Система автоматизированная информационно-измерительная коммерческого учета электрической энергии ЗАО «Саратов- сетей» (АИИС СПГЭС) 1,', 'ское предприятие городских электрических сетей» (АИИС КУЭ СПГЭС) с Изменениями № 1, № 2. Методика поверки», утвержденному ГЦИ СИ ФБУ «Пензенский ЦСМ» в августе 2014 г.', '№ 2. Методика поверки», утвержденному ГЦИ СИ ФБУ «Пензенский ЦСМ»', 'коммерческого учета электрической энергии электрических сетей» (АИИС КУЭ СПГЭС)', 'электрических сетей» (АИИС КУЭ СПГЭС)', 'Средства', 'ГЦИ СИ Федеральное бюджетное учреждение «Государственный региональный центр стандартизации, метрологии и испытаний в Пензенской области» (ФБУ «Пензенский ЦСМ»)', 'стандартизации, метрологии и испытаний в Пензенской области» (ФБУ «Пензенский ЦСМ») Адрес: 440028, г. Пенза, ул. Комсомольская, д. 20; www.penzacsm.ru', 'Адрес: 440028, г. Пенза, ул. Комсомольская, д. 20; www.penzacsm.ru Телефон/факс: (8412) 49-82-65, e-mail: pcsm@sura.ru', '', '', '']"
112,2009-41243-09.pdf,"['ГЕНЕРАТОР ШУМА', '346В', '', 'уровня ИОШТ,', 'Пределы допускаемой абсолютной погрешности воспроизведения', 'уровня ИОШТ, дБ :', 'от 0,1 до 4,0 ГГц', '\t 0,30;', 'Диапазон воспроизведения ИОШТ, дБ\t', 'мощности шумового', 'СКО', 'диапазон частот \t', 'СКО передачи', 'вольтметр', '', 'мощности шумового радиоизлучения', 'НОЙ ПОВЕРОЧНОЙ СХЕМЕ', 'СТИ МОЩНОСТИ 178,3 ГГц»', '', '178,3 ГГц» МИ 2171-91.', '178,3 ГГц» МИ', '', 'ИЗМЕРЕНИЙ ГОСУДАРСТВЕННОГО НОЙ ПОВЕРОЧНОЙ СХЕМЕ ДЛЯ']"
113,2014-42566-14-1.pdf,"['Сигнализаторы горючих газов и паров термохимические ЩИТ-2', '', 'Диапазон измерений от нижнего концентрационного предела распростра- пламени, %', 'нения пламени, % НКПР', 'Пределы допускаемой основной абсолютной погрешности (на метано- смеси), %', 'воздушной смеси), % НКПР', '± 5', 'Пределы допускаемой основной абсолютной погрешности срабатывания устройств, сигнализатора, %', 'пороговых устройств, приведенной ко входу сигнализатора, % НКПР ""Порог 1"" (время срабатывания), с,', '± 1', 'Диапазон сигнальных концентраций сигнализаторов в рабочих условиях, %', 'НКПР', '- температура окружающего воздуха, 0С ДТХ-127-1 от 1', '– на задней панели блоков У-20, У-22, БПС-127-10, БПС-127-11 – способом', '– на этикетке ДТХ-127-1', 'Комплектность средства измерений', 'В комплект поставки сигнализаторов', '', '– датчики ДТХ-127-1, ДТХ-127-5, ДТХ-128-1 – (номенклатура и количество', 'ветствии с исполнением);', '– в', '– на этикетке ДТХ-127-5 и на эксплуатационной документации – печатным', '', '- при выполнении работ по обеспечению безопасных условий и охраны труда; - при осуществлении производственного контроля за соблюдением установленных', '', '', 'техническому регулированию и метрологии', '', 'Булыгин', 'М.п. ""_____"" ____________', '', '____________ 2014', 'Заместитель Руководителя', 'Федерального']"
114,2009-42645-09.pdf,"['Система автоматизированная информацион-', 'но-измерительная коммерческого учета элек-', 'троэнергии (АНИС КУЭ) ГУП Владимирской области «Владимирское карьероуправленне»', 'области «Владимирское карьероуправленне»', 'измерение нарастающим итогом активной и ностью во времени 30 мин в точках учета;', 'ностью во времени 30 мин в точках учета; вычисление приращений активной и реактивной', 'вычисление приращений активной и реактивной од;', 'од; вычисление средней активной (реактивной)', 'точного времени передаются на СБД и счётчики. времени не превышает f 5 с.', 'времени не превышает f 5 с.', 'ОСНОВНЫЕ ТЕХНИЧЕСКИЕ', 'ОСНОВНЫЕ ТЕХНИЧЕСКИЕ', 'допускаемых погрешностей измерения активной электрической энергии', 'Х3,8 f5,7', 'Рабочие условия эксплуатации компонентов АИИС «Владимирское карьероуправление»:', '«Владимирское карьероуправление»: напряжение питающей сети (0,9... 1,1) * (Iном,', 'напряжение питающей сети (0,9... 1,1) * (Iном, температура окружающей среды :', 'температура окружающей среды : для счетчиков электроэнергии СЭТ - 4ТМ.02.2', 'помощью электронной почты и сотовой связи; :', 'клеммников', 'рений', 'ПОВЕРКА', 'Поверка проводится в соответствии с документом', 'Поверка проводится в соответствии с документом ванная информационно-измерительная коммерческого', 'технические условия.', 'Статические 0,5S).', 'ИЗГОТОВИТЕЛЬ', 'ИЗГОТОВИТЕЛЬ', '000 «Электромашсервис »', '000 «Электромашсервис »', '', '']"
115,2010-44188-10.pdf,"[""Весы товарные Н'%У\t"", 'ОСНОВНЫЕ', 'Наибольший предел взвешивания (НПВ),', 'кг', 'Пределы\t допускаемой\t погрешности', 'взвешивания при поверке и в эксплуата-', 'ции,\t г:', 'св. 2000е до НПВ вкл.', '30 (б0)', '', 'КОМПЛЕКТНОСТЬ', '', '«ВНИИМС» « /5 »\t 20 10 г.', 'Основные средства поверки - гири класса', 'нические условия».', 'НОРМАТИВНЫЕ', '', 'ЗАЯВИТЕЛЬ :\t 000', '', '', '', '', '', '', '']"
116,2018-70226-18.pdf,"['Хроматографы ионные Dionex Aquion', '', 'Таблица 2 - Метрологические характеристики Наименование характеристики', 'Дрейф нулевого сигнала кондуктометрического детектора, См/ч,', 'Предел допускаемого относительного среднего квадратического', 'отклонения выходного сигнала кондуктометрического детектора хроматографа, %:', 'хроматографа, %: -', '0,1 0,5', 'Наименование', 'Программное обеспечение (установочный CD-диск с USB - Chromeleon', 'информации от несанкционированного доступа)', 'Встраиваемый термостат колонок', 'Теплообменник для', '', 'Изготовитель', 'Заявитель', 'Компания «Abacus Analytical Systems GmbH», Германия Konigsbacher Zeile 12a, 13465', 'Konigsbacher Zeile 12a, 13465 Тел.: +49 (0) 30 513 013 2-0', 'Тел.: +49 (0) E-mail: sales@abacus-lab.de', 'проезд']"
117,2018-17289-03.pdf,"['Измерители магнитного поля ИМП-05', 'Измерители', '', '', 'Диапазон частот пропускания, кГц: полоса I', 'Предел допускаемой основной относительной погрешности измерения величины магнитной индукции с использованием корректировочных', 'величины магнитной индукции с использованием корректировочных кривых, %, не более:', 'кривых, %, не более: - при измеряемых', '- при измеряемых значениях магнитной индукции свыше 150 нТл до нТл в полосе I и свыше 15 нТл до 199 нТл в полосе II', '1990 нТл в полосе I и свыше 15 нТл до 199 нТл в полосе II - при измеряемых значениях магнитной индукции от 70', '- при измеряемых значениях магнитной индукции от 70 нТл до нТл в полосе I и от 7 нТл до 15 нТл в полосе II', '150 нТл в полосе I и от 7 нТл до 15 нТл в полосе II частотах,', '± 20', '± 30', 'Знак утверждения типа', 'Знак', 'Методика поверки', 'Основные средства поверки: установка магнитного поля на основе типа КГ6Н с диапазоном воспроизводимых уровней магнитной индукции', 'типа КГ6Н с диапазоном воспроизводимых уровней магнитной индукции диапазоне частот от 0,005 до 400 кГц, с пределами допускаемой относительной', 'диапазоне частот от 0,005 воспроизведения магнитной', 'воспроизведения магнитной индукции ±5 %.', 'Сведения о методиках (методах) измерений', 'Сведения о методиках (методах) измерений Методики (методы) измерений приведены в руководстве', 'Методики (методы) измерений приведены ПАЭМ.411173.001 РЭ «Измеритель магнитного поля', '', 'эксплуатации', 'Открытое акционерное общество «Научно-производственное тест» (ОАО НПП «Циклон-Тест»).', 'тест»', 'Заместитель Руководителя Федерального', '', '', '', '', '', '', '', '', '']"
118,2013-17364-13.pdf,"['Теплосчетчики ТЭРМ-02', '- объем теплоносителя V3*, - масса теплоносителя, т;', '', 'оC температур, оC', '± 6,0', 'оC температур, оC', 'Диапазон температур измеряемой среды, температур,', 'оC температур,', 'Пределы допускаемой относительной погрешности при изме- рении количества теплоты, (основной канал измерения), % (ТЭРМ-02-8; ТЭРМ-02-9)', '(ТЭРМ-02-8; ТЭРМ-02-9)', '0,04 Qmax<Q≤ Qmax Qmin ≤Q≤ 0,04 Qmax', 'термопреобразователей (пара)', 'ответных', 'термопреобразователей (пара)', 'ГОСТ Р ЕН 1434-2- 2004 сопротивления (пара)', 'термопреобразователей (пара)', 'ОЮО.480.003.ТУ ВП-1-025 А 250В Примечания: 1.', 'Примечания: 1. Первичные преобразователи', '3. По заказу потребителя поставляется', '', '«___»__________2013г.', '', 'Экспертиза проведена', '', 'агентства по техническому регулированию и метрологии м.п.', '']"
